1261	3960738185
1116	8717584694
791	3763031515
720	0326011026
706	2636141294
643	2978724631
612	1092949971
590	7552364021
588	0445595163
574	6541854665
574	6514622446
529	3744488733
524	7825450093
496	6716309048
463	2629163052
457	6512382797
442	6371369453
431	2280756549
428	3450227043
423	5943565743
417	9760501504
413	7047414597
408	2541205979
402	2329593319
399	6685384983
397	5200529893
394	0078689209
370	0998339116
368	0466043126
361	3789158115
356	1093970353
355	9324010415
351	1488220184
350	2403285283
347	9312411305
346	5482590261
344	8500234115
338	4231955402
332	6756221805
330	5881527362
325	4066698273
323	2951899099
322	4594250507
312	9752647653
305	6963352776
305	5908339630
305	1181651239
301	2399471154
290	2304601027
285	9036259604
281	2803366896
280	5963538693
278	8073128849
278	1704961310
277	8347360346
274	9934501388
267	8289051158
267	3802128715
262	4180193186
259	9225256532
258	7901131575
257	3477175539
252	9341399070
250	9340399622
250	6788201200
248	3428469679
244	1621808444
243	7091142400
239	5815176576
237	8292955328
236	6588180018
233	9619837047
233	8572785452
230	2787261067
229	8439233634
229	8243977589
224	3644447359
222	8392880127
221	6347469614
219	8346055280
217	4942336824
216	6536081611
215	1250590260
214	5523176245
211	1028093192
206	5417978780
203	1741709016
202	9106520269
202	9008048255
201	5463644747
199	9553342872
196	9069016885
196	6623160346
194	1758372419
191	8126011273
191	4217946292
188	3793460801
186	2807332792
185	6658217708
185	4299306866
182	9592803551
182	1262323460
179	4810089039
177	0928330377
177	0254154181
175	9963488296
174	4467353414
172	9735499496
172	8835825394
172	4061342771
172	2512901980
169	7473098339
169	2161835116
168	3377095654
164	9865631926
164	1447756007
163	4700797642
161	8039709015
160	8132885683
160	3473885677
158	4901503896
158	0061585393
156	5856780109
156	2645799249
153	1223184516
151	8752253554
150	3661847413
150	3657770780
149	7474670299
149	1572950129
148	5967253305
148	5866428362
147	2959022281
146	4913704122
146	2100149335
146	1426208581
145	9018367916
145	8635340243
144	4117626455
144	1099947962
143	4615964551
143	2706931976
143	1536477664
142	8071123417
142	1172518220
139	8503301310
139	4951878239
138	7871423388
138	3525875181
136	9828521459
136	6322007111
136	0322605783
135	2131025545
135	0304086167
134	3982683725
133	9653169899
133	2992068543
133	2942052912
132	6695785832
131	9853657324
131	9279169613
131	5497991885
131	4958611031
131	2938888746
130	8151272178
130	6081291657
129	8459550840
129	6353446871
128	5820706577
128	0378238798
128	0037379489
127	4007512657
127	0549567827
126	8027573931
126	2988647449
126	1313546766
125	3781813820
125	3577162191
125	3184516500
125	3070513224
125	1500682004
125	1245477538
124	7864818308
124	6802443960
124	3983108069
124	2844499274
124	2591782118
124	1233434388
123	9561009236
123	6511187429
123	6107148036
123	1192527384
122	3227262010
122	2140759823
121	9513273109
121	8999547642
121	8735099084
120	8099445294
120	1951665989
120	0743596329
119	9314780057
119	1312208867
118	5761581595
118	5210520324
118	5190883931
117	7957199822
117	5833476974
116	9749518813
116	7956361851
116	4405740119
116	4035270504
115	7382679962
115	5347894245
115	2641618652
115	2180081433
115	1950249103
115	0890353888
115	0537455608
114	9222064511
114	3857145355
114	0728077703
114	0001067356
113	8467552801
113	5076593933
113	4401796881
113	3521750307
113	1678692405
112	7119273444
112	4203574823
112	4081574949
112	1686818593
111	7472796713
111	6191164667
111	5581119389
111	1608536745
111	1074205884
111	0650302406
110	9337725027
110	9205167170
110	8454953456
110	7949366007
110	6866722464
110	6223819725
110	4752129015
110	1873001205
109	8212612329
109	7922502528
109	7804515315
109	6987324638
109	5003693607
109	4858409858
109	4726238607
109	3116720501
108	8878181501
108	7981495533
108	7727012496
108	7042135752
108	5306414111
108	0147075742
108	0083722370
107	3983867024
107	2787670055
106	9914682433
106	5871343304
106	5721957829
106	5277433482
106	1681041088
105	9433723191
105	7102962400
105	2705917442
105	1739567211
104	6628639479
104	6177207135
104	5685184960
104	5331835254
104	1726368148
103	3881493580
103	3833963547
102	8602366530
102	8367959750
102	6799896685
102	6494040870
102	4885112598
102	3797622120
102	3040248902
101	9562345947
101	2614346174
101	1178014885
100	9920839966
100	7250509526
99	7268092370
99	6569740618
99	6128367157
99	4111993842
99	1594780042
99	1033360574
98	9000252370
98	8106460159
98	7924423849
98	7571013638
98	5989467728
98	5666037336
98	0686869847
98	0679832318
97	9212739932
97	7713335146
97	7700219978
97	4199219175
96	1999045443
96	1467046340
96	1306976129
96	0586714227
95	7015390197
95	4785630638
95	2311495664
95	2277668066
95	2120855743
95	1509834640
94	9919313348
94	9729479759
94	9013770712
94	8329285643
94	5972338507
94	5391234262
94	2902312001
94	2868219376
94	1816450736
94	0942096083
94	0692615197
93	8357313817
93	7205764404
93	5411113712
93	5283756116
93	4018800765
93	3024132195
93	1218387572
93	0560067288
92	9495185505
92	9068109397
92	8761059948
92	8344916903
92	8108134348
92	7770807085
92	5698565658
92	4188584191
92	4162661813
92	3835811987
92	3479107775
92	3427248050
92	2814222265
91	8301889414
91	6689764361
91	6201273609
91	5897396956
91	5755638150
91	4771215492
91	3888484904
91	3132404718
91	0220888500
90	9690900506
90	9615533489
90	9545857035
90	8873618814
90	8745314565
90	8549805875
90	6912623144
90	6595363718
90	6413524320
90	3686116539
90	2728461071
90	2665975317
90	2168931695
90	1971309890
90	1445351550
90	0800337795
89	8918765697
89	8156061296
89	6622238083
89	6471525970
89	5891945542
89	5811507300
89	4956410482
89	3546328735
89	3231387338
89	0050247607
88	9431612003
88	8181594560
88	7341987883
88	4554492644
88	2872830069
88	2706846674
88	2067077780
88	1959162646
88	1458439852
88	0340251171
88	0084463464
87	9526109333
87	9101486780
87	7392613561
87	6901800088
87	4268454274
87	4010442260
87	3935109905
87	2597814206
87	1195796994
87	0285366923
86	8672730355
86	7967638014
86	6993481020
86	5514746651
86	5347593346
86	5276981788
86	4109368420
86	4042576862
86	4038328722
86	3392102773
86	2791112627
86	1066971953
86	0900070676
86	0467451977
85	8963601373
85	8920874102
85	8351031762
85	7522409219
85	6030597380
85	2272956875
85	1561560740
85	1493536088
85	1061506038
85	0932541853
84	9857906600
84	9604625735
84	9499160108
84	9341144755
84	9232179860
84	9089685167
84	8112731415
84	8024033520
84	6956585377
84	6402628105
84	6236305905
84	3642902595
84	3461638190
84	3419449144
84	3403402080
84	2746271075
84	1289268181
84	0886366381
83	9960383020
83	9196886366
83	9057668098
83	8621465296
83	7100777625
83	6495349166
83	6392204219
83	5484987601
83	5309616536
83	5266107283
83	4803389508
83	4573655725
83	3956674098
83	0939119844
83	0353738477
83	0307461700
82	9698304154
82	7947695124
82	7942747123
82	7489226159
82	7159820288
82	6760232616
82	6547248404
82	5512680938
82	3542089910
82	2615242372
82	2439808365
82	2257976751
82	0802174302
81	9222616779
81	7415143277
81	7047906356
81	6690661894
81	6098308237
81	6065313850
81	5883600918
81	5739711569
81	5650835809
81	5645980670
81	4843142088
81	4548934180
81	2060646511
81	1136118498
81	0941466964
81	0834218150
81	0377157623
80	9735725142
80	7706804546
80	7241709952
80	7189839256
80	6527448087
80	5565808531
80	5320229150
80	4585382594
80	3773984747
80	3733355358
80	3642996391
80	3025200616
80	1046191771
80	0589127630
80	0412268898
79	8841427098
79	8774894456
79	8715355586
79	8536953881
79	8448763117
79	7106660040
79	6756525114
79	5485824018
79	5441112473
79	4401163462
79	3915226577
79	3741476078
79	3665257740
79	3568695224
79	2478017100
79	2145769845
79	1082933708
79	0042344618
78	9878377195
78	9412621172
78	9389702912
78	9333109442
78	8788480726
78	8387991371
78	7422064336
78	6534505559
78	5939347893
78	5691947760
78	5353797539
78	5251084974
78	5084708271
78	3878194485
78	3785740133
78	1872991082
78	1591994805
78	0396641494
78	0221721150
78	0128843899
77	9877899592
77	9441034269
77	8920415736
77	8795985398
77	7051170057
77	6878539674
77	6570659814
77	5794385190
77	5745613449
77	5728226232
77	4788674375
77	4269392814
77	3595384032
77	3428133948
77	3402642763
77	3392561478
77	2541377308
77	1616156342
76	9958506210
76	9918384297
76	9841135144
76	9753658674
76	8927797215
76	8569596533
76	8368636290
76	7998402944
76	6756697929
76	5287285948
76	4586368328
76	4423893630
76	4367296462
76	3986295078
76	3156765462
76	3061542658
76	2911623133
76	2309852097
76	1397384041
76	1210688280
76	0661320583
76	0110723706
75	9051686548
75	8922095167
75	7718504792
75	7258370785
75	6406102660
75	5256036040
75	5176475938
75	5023965656
75	3420868881
75	3386836629
75	2960330196
75	2815986613
75	2561405426
75	2311220815
75	2078719502
75	1191221501
75	1117216846
75	0244290551
75	0220637378
74	9436851928
74	9368900330
74	9312712180
74	7925243040
74	7903162207
74	5776972292
74	5381818474
74	5323134480
74	4472781873
74	4454089456
74	3383261616
74	2521860302
74	2369636350
74	2152522133
73	9972864999
73	9685553147
73	9500791339
73	9414907236
73	8971729904
73	8852705740
73	8638183690
73	8564010885
73	8454426271
73	7784792429
73	5952918943
73	5223165605
73	4514737722
73	3198373755
73	2338404872
73	1209432457
73	0793934694
72	9878236998
72	8451784325
72	8307432796
72	8208511291
72	8177639723
72	7381186484
72	7244165454
72	7154948095
72	7027971099
72	6434652716
72	5860083101
72	5769254808
72	5450057211
72	5317955532
72	4425916286
72	4158273838
72	3822403046
72	2769679322
72	2629893841
72	2347698783
72	2112539815
72	1929607386
72	1445592318
72	1060639108
71	9632065742
71	8514012502
71	8160776096
71	8135973637
71	7977610525
71	7940443810
71	7699634530
71	7304982138
71	6263641558
71	5255905921
71	4570194666
71	4501432819
71	4288373136
71	4054620989
71	3787716366
71	2884055056
71	2152356218
71	2112135042
71	1395254270
71	0114662548
70	8737798239
70	8591065064
70	7957001235
70	7324117845
70	6971109481
70	6931770568
70	6667791925
70	6614603489
70	6510052493
70	6459297931
70	6292225651
70	4855976571
70	3505459860
70	3046523119
70	0792638540
70	0455383499
69	8913769657
69	7380665303
69	7302614744
69	6384157140
69	5259467396
69	5179501729
69	4891593463
69	4019815601
69	3458859876
69	3009218956
69	2819663569
69	2797635474
69	2636004075
69	2113828238
69	2060172650
69	1918096108
69	0580564248
69	0477541151
69	0415781358
69	0229786513
68	9894978765
68	9288532245
68	9232852816
68	6513194514
68	6232708795
68	6185464889
68	5475355715
68	5422365164
68	5250667822
68	5212882906
68	5139996774
68	4123939260
68	3778851644
68	3678149365
68	2966695470
68	1798003975
68	1723269610
68	1359413915
68	0909038146
67	9567811082
67	8818391743
67	8223065644
67	7545249776
67	7359105108
67	7255462969
67	7039555080
67	6886150690
67	6839281433
67	5871805131
67	5470137798
67	4067652058
67	2476915688
67	2439768072
67	1422704502
67	1158144399
67	0652926340
67	0433416249
67	0348629038
67	0260926488
67	0192707157
66	9896639034
66	9449043227
66	9402294273
66	9372291427
66	8782839764
66	8048908044
66	7237993452
66	7046802041
66	6085304516
66	5426484159
66	4132739139
66	3885230849
66	3383299057
66	2529096813
66	2227316988
66	2224137072
66	2129438450
66	1578467619
66	1109085735
66	0439110271
66	0054698379
65	9738072558
65	9443226336
65	8529257116
65	8337952676
65	7556082767
65	6927768109
65	6855910900
65	6646148673
65	6483803801
65	6412688006
65	6189438709
65	4918091103
65	4823773178
65	4782299704
65	4210495320
65	3982737733
65	3738247344
65	3587675436
65	3582956974
65	2900931765
65	2651272175
65	2581994588
65	2333273545
65	2125834016
65	1898090967
65	1846314262
65	1319490818
65	0235560516
64	9825364714
64	9404264431
64	8557510912
64	8555405631
64	8317834123
64	8206566163
64	7928475981
64	7592660121
64	7543069334
64	5914935715
64	4795609437
64	3325535433
64	3160694402
64	3090624806
64	3054686984
64	2089062777
64	1917287115
64	1552104854
64	1352439410
64	0467834107
63	9832748744
63	9813027847
63	9776098790
63	9520425119
63	9283265288
63	8123781251
63	6898174017
63	5991299242
63	5638853991
63	4826889833
63	4469414998
63	4380193694
63	4294541353
63	3594018218
63	3578293814
63	3499762894
63	3491690441
63	3182311278
63	2973064433
63	2765173827
63	1875201713
63	1843161054
63	1655023554
63	0910659615
63	0859851273
63	0235179773
63	0137656200
63	0123487577
63	0046227409
62	9585326405
62	9115251486
62	8676165584
62	8329868837
62	7006141014
62	7004858486
62	6634050430
62	5698773659
62	4455147657
62	4028146931
62	3811796479
62	3576598120
62	3377610014
62	2864102291
62	2615584145
62	2291950040
62	2104853332
62	0987872703
61	9355855740
61	9272379119
61	7990221194
61	7330334428
61	7316656619
61	7215938995
61	6770789222
61	6450755035
61	6391299342
61	5118019997
61	5049774179
61	4082932433
61	4009758809
61	3084065081
61	2597597728
61	2129401521
61	1960757779
61	1782394898
61	1724881724
61	1612636786
61	1437633937
61	1384431130
61	1303281228
60	9538110970
60	9453227606
60	9270836320
60	8932264427
60	8923362750
60	8339449850
60	8308902327
60	7501187094
60	7397527353
60	7223477182
60	6715638591
60	6690598284
60	6037359530
60	5323355598
60	3182066497
60	3163530561
60	0281540923
60	0061590970
59	9526194094
59	9319781382
59	9190862369
59	9070852352
59	8949944886
59	8768958868
59	8645814355
59	8619155914
59	8541909310
59	8282765104
59	8178571975
59	8172615631
59	7806737664
59	7544542742
59	7517805080
59	7412170011
59	7228883955
59	7034719673
59	6841890277
59	5922797945
59	5788340410
59	5264046960
59	5076068979
59	4959982882
59	4685204327
59	4445559574
59	4264031035
59	4138513471
59	4105764057
59	3922340266
59	3595890686
59	3465276794
59	3331012457
59	3305002625
59	3157782375
59	2905346578
59	2827136352
59	2596155928
59	2539426758
59	1811942854
59	1751644845
59	1514476059
59	1399293324
59	1223403101
59	0388008100
58	8919865033
58	8286985419
58	8054465043
58	7437828866
58	7217335104
58	6848073204
58	6768985027
58	6271969181
58	5768832985
58	4417379227
58	3433588998
58	2940441216
58	2464633869
58	2257517855
58	1740777186
58	1629315056
58	1226029927
58	0982843306
58	0891780619
58	0531076590
58	0393910587
58	0217082681
57	9855302106
57	9832139414
57	9639289116
57	9308226436
57	9079912775
57	9008950551
57	8945308241
57	8766049076
57	8646379812
57	8528676344
57	8481512831
57	8399316691
57	7355479254
57	7333144177
57	6735607960
57	5428553358
57	4462794557
57	4292754656
57	4147511312
57	3990879203
57	3943695149
57	3768820932
57	3628111564
57	3224825601
57	2744117121
57	2217817721
57	1817079017
57	1629679900
57	0881946394
57	0805361641
57	0678889335
57	0600891153
57	0429506303
57	0032089537
56	9454078336
56	9147189337
56	8969496289
56	8732193048
56	8112653510
56	8023494335
56	8022925521
56	7987536535
56	7938263175
56	7412265938
56	7378362013
56	7083058236
56	6408113607
56	5672725882
56	5658018801
56	5264083824
56	5070651560
56	4775590187
56	4342280456
56	4137098696
56	4116841405
56	3849958379
56	3628025711
56	3324945403
56	3120460459
56	2320541840
56	2314742075
56	2209372301
56	2061567758
56	1863124449
56	1676519937
56	1672782907
56	1417347466
56	0395174433
56	0200040377
56	0109088991
55	9377572680
55	8712383289
55	8400086360
55	8214512115
55	8202715562
55	7987416206
55	7942185561
55	7732159163
55	7528738798
55	7426190651
55	6767013327
55	6494930013
55	6402711979
55	6334816618
55	6251032716
55	6158033384
55	5297772319
55	5171094464
55	5038162906
55	4872402582
55	4740539534
55	2517369649
55	2396986155
55	2338030945
55	2103489416
55	2095058976
55	1984959750
55	1574103195
55	1555616851
55	1441683490
55	1311239029
55	1214795759
55	1177303428
55	0375448154
54	8861012808
54	8815988839
54	8585809791
54	8179902198
54	7500187387
54	6912252469
54	6183714623
54	5659209873
54	5570604204
54	5496953646
54	5331565151
54	5226449825
54	5037915308
54	5036541961
54	4529041809
54	4358133034
54	4339425671
54	3727497808
54	3695314387
54	3322624007
54	1777842693
54	0753770455
54	0397769154
54	0028079444
53	9177052186
53	8420108207
53	7102842698
53	6815744361
53	6696794233
53	6250862997
53	6103254002
53	5190864655
53	5187410701
53	5173794220
53	4694169215
53	4510245759
53	4423684195
53	4228070597
53	4123952390
53	2857827605
53	2284050478
53	1840309556
53	1232590848
53	0208636351
53	0062493136
52	9834407025
52	9635025412
52	9393466482
52	9241364122
52	9189838867
52	9171583105
52	7799372977
52	7767328268
52	7721074734
52	7440653404
52	7392682253
52	7080241106
52	6808959956
52	6573837519
52	6167708472
52	5881220874
52	5818946610
52	5760527986
52	5567482973
52	4388872525
52	4356101558
52	4338249511
52	4005968917
52	3896214807
52	3147014955
52	2893096930
52	2789653852
52	2406665987
52	2000229622
52	1977288112
52	1626525543
52	1536296820
52	1531759547
52	0451507311
52	0362449361
52	0202358016
52	0064629758
51	9985896314
51	9823053595
51	9695332492
51	9488431971
51	8654976886
51	8353939893
51	8269049755
51	8260248007
51	8195307473
51	7194072314
51	7069963505
51	6956928029
51	6435973057
51	6020676163
51	5857091461
51	5807347136
51	4704360770
51	4658444086
51	4546543009
51	4414145157
51	3804226723
51	3106556678
51	2629851957
51	2600332989
51	1710922191
51	1661244676
51	0779965937
51	0774140899
51	0407847667
51	0204216836
50	9976019325
50	9795351785
50	9583599200
50	9299543541
50	8587964709
50	8408176935
50	8322397614
50	7574875823
50	7133517632
50	7044522320
50	5946987603
50	5160931775
50	5156605081
50	5153583938
50	5020917116
50	4973306724
50	4752994041
50	4639225377
50	4575938961
50	3984937071
50	3115708708
50	3084808683
50	2951379008
50	2592912066
50	2516727289
50	2178500409
50	1818689306
50	1685971328
50	1563974381
50	1537704831
50	1462158327
50	1453369780
50	1331554620
50	1078456735
50	0957129246
50	0361415869
50	0311822056
49	9687382801
49	9670813609
49	9482802023
49	9382725165
49	9255992354
49	8995580234
49	8466631931
49	7821778273
49	7782918652
49	7758729304
49	7505065312
49	7147520591
49	7103709863
49	7019239261
49	6928933034
49	6676182032
49	6106552918
49	6078558111
49	5934443223
49	5933449949
49	4823933939
49	4381342887
49	4348444923
49	4181665922
49	3674616458
49	3570465126
49	3428128530
49	3369578067
49	2939787542
49	2608317468
49	2300648327
49	2228262047
49	2044525743
49	1978602669
49	1530019802
49	1410718752
49	0547208703
49	0424278901
48	9964969289
48	9962362088
48	9717093094
48	9343248662
48	9038761158
48	8984301768
48	8811247378
48	8774298642
48	8718913098
48	7635524927
48	6865211391
48	6169594042
48	5844938246
48	5702438033
48	5660618374
48	4987503936
48	4820048686
48	4708902960
48	4648701835
48	4400194817
48	4248833456
48	4142666323
48	3117760120
48	2964204917
48	2774153472
48	2214952354
48	1868957533
48	1427950409
48	1313717496
48	1245693491
48	0994161120
48	0852771567
48	0660048137
48	0620409568
47	9824373295
47	9761893430
47	9400546989
47	9360884640
47	9341048249
47	9246528549
47	9216615200
47	9030173683
47	8821782859
47	8545727320
47	8517986794
47	8276076400
47	8254626859
47	8131227214
47	7129940025
47	6800326165
47	6442637772
47	6331601356
47	6064745749
47	5948118611
47	5862383954
47	5730700826
47	5601570027
47	4893578463
47	4805858220
47	4419362266
47	3503037161
47	3497774528
47	3118627614
47	3092093081
47	2903311579
47	2568124094
47	2376639877
47	2158715215
47	1882213507
47	1875916362
47	1628894502
47	1304621676
47	1113958713
47	0990812464
47	0972364935
47	0801914015
47	0698049240
47	0081024172
46	9842846910
46	9668005857
46	9142930592
46	9052515907
